,id
1363,KR_5453868107
1364,KR_5544206459
1365,KR_5542473652
1366,KR_5522881940
1367,KR_5516576324
1368,KR_5412155525
1369,KR_5412048728
1370,KR_5391379412
1371,KR_5355199268
1372,KR_5505659324
1373,KR_5505675307
1374,KR_5549768640
1375,KR_5549408378
1376,KR_5551461171
1377,KR_5551287603
1378,KR_5437284854
1379,KR_5414244227
1380,KR_5539685715
1381,KR_5537618358
1382,KR_5496766008
1383,KR_5496784505
1384,KR_5448650021
1385,KR_5343030904
1386,KR_5529628181
1387,KR_5529692452
1388,KR_5550756710
1389,KR_5550760111
1390,KR_5551455834
1391,KR_5551385377
1392,KR_5551254112
1393,KR_5551038906
1394,KR_5529611574
1395,KR_5529530763
1396,KR_5551188903
1397,KR_5551232850
1398,KR_5463501784
1399,KR_5386235387
1400,KR_5359250722
1401,KR_5359184885
1402,KR_5470970996
1403,KR_5456151044
1404,KR_5134604156
1405,KR_5131963452
1406,KR_5490933419
1407,KR_5402453267
1408,KR_5339290108
1409,KR_5339008939
1410,KR_5548518165
1411,KR_5548571870
1412,KR_5459661349
1413,KR_5459506465
1414,KR_5516093917
1415,KR_5516010640
1416,KR_5465647634
1417,KR_5465605040
1418,KR_5502000007
1419,KR_5468658454
1420,KR_5545595779
1421,KR_5545515575
1422,KR_5550546213
1423,KR_5550213682
1424,KR_5546189014
1425,KR_5546134180
1426,KR_5513686023
1427,KR_5513641135
1428,KR_5304494453
1429,KR_5304458375
1430,KR_5550429563
1431,KR_5548686401
1432,KR_5549991089
1433,KR_5549922483
1434,KR_5266443419
1435,KR_5266327478
1436,KR_5539939825
1437,KR_5539846272
1438,KR_5549917046
1439,KR_5549779847
1440,KR_5546411219
1441,KR_5546322400
1442,KR_5372114214
1443,KR_5371949844
1444,KR_5547556776
1445,KR_5547514399
1446,KR_5514800534
1447,KR_5514635225
1448,KR_5550216254
1449,KR_5550212689
1450,KR_5435559280
1451,KR_5435492390
1452,KR_5550811246
1453,KR_5546356274
1454,KR_5538706622
1455,KR_5538705718
1456,KR_5546274791
1457,KR_5546230394
1458,KR_5475406266
1459,KR_5443529216
1460,KR_5547159688
1461,KR_5547198393
1462,KR_5547578623
1463,KR_5547565466
1464,KR_5532916854
1465,KR_5532932809
1466,KR_5241208904
1467,KR_5241280505
1468,KR_5370688714
1469,KR_5370641442
1470,KR_5194085507
1471,KR_5194043127
1472,KR_5546936516
1473,KR_5546719423
1474,KR_5546083648
1475,KR_5545948262
1476,KR_5548717989
1477,KR_5548619346
1478,KR_5551356908
1479,KR_5551322096
1480,KR_5420192572
1481,KR_5417685709
1482,KR_5510444564
1483,KR_5484370944
1484,KR_5551339700
1485,KR_5551324730
1486,KR_5431121694
1487,KR_5430977394
1488,KR_5549732198
1489,KR_5549454073
1490,KR_5544420502
1491,KR_5544384966
1492,KR_5165801935
1493,KR_5148663368
1494,KR_5536072964
1495,KR_5536053409
1496,KR_5551357305
1497,KR_5551315551
